id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
566,"""实在是太贴心了！也许是国庆，生意清淡，有巨型实惠，剁椒双鱼头28，另外还有8折优惠，四个人才吃120，小姑娘服务员是大学兼职，很热情，还嘱咐我们别点多了，推荐的菜婚事搭配甚好，还免费送了橘子茶，好喝，
整个环境店面是川菜新型口味，但店里环境氛围却显示了硅谷和星巴克加古代中国混搭风格，着实在让我意外，让我们感觉到了店主的品味，也不愧是苏州工业园区的新型川菜店，别有新时代气息！

我们辛运的是人少菜品可口，度过美好的夜晚！""",,,,,,,,,,,,,,,,,,,,
567,"""终于把它给用了～～1元秒杀的俺爱50元代金券～味道普遍不错～～中午没什么人都是比较反感因为如此吵杂～～点了一份招牌烤鲫鱼～果然招牌真心好吃肚子里内有乾坤～仅12元～点了一份烤茄子好像10元吧～～大蒜有点多～～会以为不够点了一份锅贴味道还不错沾着酱油醋～～而且里面还有孛荠～仅16～点了一份烤串拼盘里面有羊肉牛肉鸭盹～～牛肉羊肉太老了没什么水分～最不划算29元～买了一份烤龙牙这个最好吃了一下子就没了仅15～～还有锡箔纸花菜8元味道稍微有那么一点淡～～～点了一份掌中宝忘记价格了～～烤鸡翅点了两串因为是鸡中翅～～味道还不错～～最棒的的金桔柠檬不会很甜淡淡的味道刚刚好～～总体来说价格不比排挡贵～～对于欧洲城这个地段来说他家真心便宜～～大众还有优惠买单呢～～每天傍晚都坐满了人～～甚至天天排队～～各种玻璃格局显得格外敞亮～～装修比较怀旧店面有点像奶茶店而不像烧烤店～我觉得不错哈哈人均50+""",,,,,,,,,,,,,,,,,,,,
568,"""第一次去的~路找起来也很方便~过去也不用等待~觉得非常好~会推荐给朋友们滴哇哈哈哈哈哈~本来呢是不想来的~但是那天时间正好空了临时决定还是来吧~虽然不知道要不要等位~但还是来了~电话也没有预约~本来怕停车不方便~纠结了很久要不要开车过来~最终还是决定开车来了~总体感觉很好~环境真心不错~比我想象中好很多~不过我也是比较容易满足的人~不会特别计较的~只要过得去就好~但是当然喜欢环境好一点咯~还好没让我失望~总之这次非常开心~以后还会一直来的~希望他们越做越好~给我们更多惊喜~我也会继续支持这家店的~不好意思本人废话比较多说了这么多都没有一点内涵~哇哈哈哈~小学语文课没有学好~那个时候上课我就喜欢睡觉偷吃零食~老师让我做的作业一般都是抄写同学的~那个时候每天早上很早就去学校抄作业~导致现在智商有点低~请各位见谅话了这么久看了我的点评~啦啦啦啦~~~~第一次去的~路找起来也很方便~过去也不用等待~觉得非常好~会推荐给朋友们滴哇哈哈哈哈哈~本来呢是不想来的~但是那天时间正好空了临时决定还是来吧~虽然不知道要不要等位~但还是来了~电话也没有预约~本来怕停车不方便~纠结了很久要不要开车过来~最终还是决定开车来了~总体感觉很好~环境真心不错~真心滴不坏~比我想象中好很多~不过我也是比较容易满足的人~不会特别116计较的~只要过得去就好~但是当然喜欢环境好一点咯~还好没让我失望~总之这次非常开心~以后还会一直来的~希望他们越做越好~给我们更多惊喜~我也会继续支持这家店的~不好意思本人废话比较多说了这么多都没有一点内涵~哇哈哈哈~小学语文课没有学好~那个时候上课我就喜欢睡觉偷吃零食~老师让我做的作业一般都是抄写同学的~那个时候每天早上很早就去学校抄作业~导致现在智商有点低~请各位见谅话了这么久看了我的点评~啦啦啦啦~~~~""",,,,,,,,,,,,,,,,,,,,
569,"""今天到商贸城买东西，中午肚子感觉到有点饿了，于是看到对面有一家叫六位小面的面馆，感觉听名字感觉不错，于是就觉得尝一尝味道刚好充充饥，想起重庆让我就会不自然的有要流口水的感觉，因为我本身就喜欢吃麻和辣，吃上一碗热腾腾的的麻辣小面，麻辣遍布全身，而且还可以在冬天里祛湿驱寒吧。面条细而软，爽而华，吃起来的味道和拌面什么的大有不同，和北方的面食不同，老板应该也是四川重庆一带的人，操着重庆口音听上去也感觉很亲切，小面的佐料也是不错，但是唯独缺了花生，总体味道还不错，就是面的分量有点少了。""",,,,,,,,,,,,,,,,,,,,
570,"""怎么说呢，九尾狐来过很多很多次，所以在打星的时候有点犹豫是给3星还是4星，最后还是狠狠心决定做后妈。事情是这样滴，第一次去九尾狐也是一帮爱吃辣的人一起去的，当时觉得味道很不错啊，诸暨有家正宗的川菜馆简直太开心啦。然后就去了第二次第三次，然后又由于很喜欢吃牛蛙，然后也点了一次又一次，每次不信邪，觉得不会每次都把牛蛙做的那么难吃，每次都失望了。而且后来几次的其他菜肴也都不满意，觉得是厨师赶时间匆忙之中做出来的。
最近的一次去，还是不信邪要了牛蛙，呵呵了，决定以后再点就剁手。牛蛙他家是用丝瓜作为配料，酸口的，但是牛蛙切的很大块，不入味，败笔。
说说喜欢的菜，沸腾鱼，每次都点都好吃。而且便宜，五十来块钱，很大一份，鱼肉鲜嫩爽滑，辣辣的，刺激味蕾，还可以让服务员跟厨师讲一声选择辣的程度。夏天的时候他家有了龙虾，这个龙虾不得不说很棒啊，一份虽然有点贵，量不多，但是小龙虾本身很新鲜，个头特很大，且比较均匀，味道很棒。
他家还有微信发朋友圈送饮料的活动，要自己问服务员，他们一般不会主动说的。""",,,,,,,,,,,,,,,,,,,,
571,"""在中央大街晃了几家西餐厅都觉得很游客，就毅然的选来远一点的。餐厅位置很好找，就在博物馆附近。装潢很有气派，可惜服务不够到位，没人带位，自己坐下服务员才过来，对于习惯有人带位的此刻我觉得很迷茫。因为国庆节关系，团购都不能用，可是价钱也不贵。鱼子酱就是日本寿司那种，腥味是有的，开胃来说还不错。红汤就是罗宋汤的原型，很好喝。点评看到罐虾的评分不错就点来试试，虾是先炸过的有点腻，红萝卜跟土豆焖的很好吃。T字骨冷的太快了，吃了两口基本上都是冷吃的，除了靠近骨头的部分比较多筋难切外，还是蛮好吃的，半生熟掌握的刚刚好不老不硬（基本上是3-4成熟）。肉酱意粉有一股奶香，很不错的主食。奶油蘑菇的芝士咸香，好邪恶哈哈。自酿红酒就像是葡萄汁，度数不高，入口很顺，色泽是偏深色的，不会喝酒的也能喝上几杯。整体感觉很好。""",,,,,,,,,,,,,,,,,,,,
572,"""卫生间极其极其脏.满地的水.蹲位简直和公厕没有区别.真不知道人均并不低的这里是怎么经营的.灌水的瓶子盖上还有黑泥.其实拿普通水壶也不会让人觉得不干净.想要格调就要做周全.人均基本奔一百五的餐厅从来没见过有这样的.室内工厂风.反正觉得环境也不怎么干净.室外的沙发垫上也都是污垢.只想给一星.菜味道也普普通通.点了七八个菜只有虾还凑合.点了杯棉花糖巧克力.没有棉花糖服务员也不打招呼就端上来说棉花糖没了.对于这个餐厅只想呵呵.""",,,,,,,,,,,,,,,,,,,,
573,"""位置在开阳里二条，很好找，因为小学和初中都在哪，所以特别亲切！好像是刚装修完不久，环境不错，挺好的，服务态度也不错，菜价挺便宜的，还有特价菜，说一下宫保鸡丁，太好吃了，物美价廉！不像其他饭店肉特别少，他们家给的特别多，味道还一级棒！还有麻婆豆腐，特价9块钱！但是味道没话说，又麻又辣，特别下饭！烤鸭也觉得非常好！烤的特别香！大拌菜很爽口！总之还会来的～告诉大家要早点去，因为人很多，要不然就要排队了！！""",,,,,,,,,,,,,,,,,,,,
574,"""总体还算可以，所处位置和交通方便方面就仁者见仁智者见智啦。
一般的朝鲜族风格吧（我猜是吧，类似韩国）。
😝比较有印象的是门口的二维码图，试了一下扫码没扫出来，估计是装饰而已。
比较感兴趣的是那几样酸甜酸甜的汤品，功能估计是消食，毕竟烧烤食物需要分解能量，有山楂糖水，冷面，特色米酒（感觉喝着像米醋）。
烧烤菜品感觉好吃的是羊排肉，考完肉还很嫩😘，排骨和五花肉也不错，锡纸金针菇也可以，其他的就是烧烤店大概的感觉啦~
虽然是碳烤，比较好的是烧烤炉是内吸式的不会有烟跑出来，这个很贴心哦~
对了，还有手抓饭，吃的惯捞饭的应该感觉不错
还有很多好菜，就不一一说啦，接下来去片，哈哈，对了对了，食物价格不贵，挺亲民的！""",,,,,,,,,,,,,,,,,,,,
575,"""感谢霸王餐的再次眷顾，这次中的不二龙虾南门店的双人套餐，特意赶在新年来临之前去尝试。
        位置：地铁直达永宁门，南门外环城南路旁边，有个榴园，朝东走上一点即到，对面就是世纪金花南门店，环境静幽，可惜这会是冬天，夏天感觉会更好。
        环境：确实没想到主打小龙虾的地方装修的还比较现代，很有文艺范儿，这点很惊喜，有特别的照片墙，有毛绒玩具，还有好多礼物小盒子，墙上挂有led电视，餐厅内有音乐播放，确又有几分酒吧的小气氛。桌面摆放整齐，人不多，适合情侣朋友小聚。
        菜品：总的来说偏辣，但是辣中带香！一份酱炒花蛤，花蛤吐沙还算干净，入口后辣辣的香香的刺激着你的味蕾，喜欢！一份砂锅猪蹄，确实给我惊喜了，切成小块的猪蹄被干辣椒覆盖，夹一块放入嘴中，烂烂的非常入味，再加上芝麻和辣椒的香味，香而不腻，着实很惊喜！还有一份不二疙瘩汤，面和菜的混合配上辣辣香香的花蛤和猪蹄，确实也是一种不错的搭配。
        建议：店家在大众点评中应该标注一下营业时间，这样避免有中午想过去解馋的小伙伴们。""",,,,,,,,,,,,,,,,,,,,
576,"""近期最棒的一次闺蜜小聚。

选这里是因为新开业，干净、安静，没想到这么棒。

感觉点了很多，每一道都好精致。

#嗯 香奈儿# 看着像泰国的那种咖喱鱼片，实际上是麻辣口儿，咸鲜感觉好棒。

#菇凉，算你狠# 这是我特喜欢的菜，菇，甜口儿，鲜嫩

#逗逼小甜心# 这个是服务员推荐，甜品紫薯球儿，心儿有馅料。

#太囧茄克闹# 建议大家试试，我们全体觉得好吃的一道菜，是茄子夹，里面有肉和虾，外面是甜咸口的酱汁，太好吃了。

#金箔沙律虾# 这个也是超赞，寓意好，广发财源。我们一起用筷子把“金箔”网敲开的，甜甜的糖咖网，里面的有条虾也不像外面常吃的那种沙律酱虾，要更好吃。

#特色肉饼# 简直就是肉，馅料好吃，面也比昂比昂的。

总之整体菜给我感觉都很健康，不特别油，干净，好好吃。遗憾的是我没有牌照，为了补上，明天带爸妈去再吃一次，照相照相。

还点了萝卜丝海鲜、美极豆角、蓝宁莫寄托，都不错，但不如上面的惊艳。最后扫码儿还打了个7折，太合适了。最后扫码儿还打了个7折，太合适了。

cloud，明天中午见o(∩_∩)o 哈哈。""",,,,,,,,,,,,,,,,,,,,
577,"""今天去的大溪烤鱼光谷步行街店。位子很好找。大溪烤鱼味道还是挺不错的，每次去都点的比较辣一点，这次点了个微辣微甜的，感觉也很好吃。店里环境好，生意感觉非常好。服务态度热情，服务员每次都主动过来帮我们调火候，并送开胃小菜，让人很舒服，就是每次去太难得等位了，有一次等了两个多小时，还有一次去排位竟然只有晚上的了，不过谁让味道好呢！用大众点评网团购劵很划算，减了不少钱。建议老板可以开分店啦！总体还是挺满意的。推荐大家来！""",,,,,,,,,,,,,,,,,,,,
